mfcc_5_mean,mean_spectral_contrast,mfcc_3_std,mfcc_2_mean,std_spectral_bandwidth,mfcc_12_mean,mfcc_1_mean,mfcc_2_std,mfcc_10_mean,rms_energy,mfcc_10_std,mfcc_6_mean,mfcc_8_mean,mfcc_4_mean,mfcc_13_mean,mfcc_7_mean,mfcc_3_mean,mfcc_8_std,mfcc_11_mean,mfcc_5_std
-8.71183,464.56564970099305,46.18436,65.483864,608.2448800360293,-1.9556569,-277.24622,62.473778,-4.831229,0.13010743,11.363285,4.9993806,-1.7572967,36.34915,-8.049635,-5.7586236,7.778314,3.868672640583589,-8.076028,19.79903
-17.755863,460.6809546251343,44.64639,81.45609,482.335431000469,0.549149,-243.13239,52.64543,2.9422557,0.12775171,11.177683,5.6436996,-3.8675466,31.011522,-7.0111003,-6.033929,4.668654,3.828707484256273,-17.886929,27.99993
-21.357077,535.9021070278189,43.995506,106.48371,534.0641255572679,-1.2210242,-279.00916,46.684048,-5.898403,0.11744753,10.354633,3.9646728,-5.5655484,21.626598,-10.970077,-3.8864887,-12.077604,3.815516609844596,-8.782935,24.636518
-20.974007,554.5299263458422,38.82462,99.01967,407.57625860742303,1.9799162,-248.04842,41.019524,4.17778,0.1345679,10.14621,7.7894177,4.3768706,12.0366745,-9.576522,-13.410623,-11.866125,3.5574233653024767,-15.379994,24.190285
-13.183767,476.7716598264021,47.297985,76.93793,549.116655830934,-3.1568892,-281.9298,50.89043,-2.4827893,0.103755966,11.568275,3.2847376,3.0819142,33.993626,-9.490654,-2.447687,-5.6005235,3.8622524516142134,-5.348597,23.5195
-16.03902,439.982311752768,37.32081,76.50068,393.5854066300956,0.9161786,-302.3684,39.2369,4.9670444,0.078694135,10.23584,5.6792197,8.148334,29.092258,-5.6016006,-5.837711,-11.91522,3.7750642378640396,-9.6747,28.330965
-14.871785,462.10852607071195,44.212326,67.221855,573.1870873644108,-2.809069,-291.83453,53.240055,-2.215912,0.10366688,8.504682,3.591072,-2.9136324,33.327446,-8.573341,-0.54132175,10.727682,3.5549791841865965,-8.390263,23.35971
-18.29558,464.98266730422205,41.518093,70.700096,399.7148423834653,-0.5636818,-263.63086,39.02372,1.080967,0.11291907,9.52681,5.406772,-0.048686374,38.851585,-5.286887,-4.7975006,9.527947,4.263433827327451,-12.520807,27.777124
-4.783178,470.3021151937938,38.063534,65.75781,589.3034551332587,0.70594794,-266.85654,53.192215,-5.7315817,0.118539006,11.705043,4.0305896,-3.3617103,34.316025,-8.240568,-12.15728,17.771717,3.887293274246233,-8.868447,20.322086
-10.146115,484.3669177357253,36.2478,81.24082,532.5033248605765,-1.9774013,-258.62595,40.31996,-2.6709702,0.11970305,11.281896,0.085496366,4.0125113,29.962906,-4.390008,-15.25333,9.62969,4.156126321468105,-12.437457,22.999083
-8.708323,496.5678642778004,47.02473,76.842964,611.7755747074781,-1.7252612,-278.55917,48.91473,-4.1054335,0.12348213,10.693037,7.9248815,-4.155834,37.50733,-8.071721,-2.1846092,17.07427,3.971170734179028,-8.44912,26.379848
-19.124445,478.341781723606,35.964695,84.783585,495.8926547185095,-0.838513,-272.72183,39.940495,2.2177978,0.100605495,9.53509,2.0168204,-2.8701882,33.963768,-6.0533304,-9.354558,17.56162,3.840115493054864,-16.254013,31.660067
-10.790369,455.589762271301,41.67689,81.026566,578.8291883918074,0.12359187,-249.73784,62.616978,-0.39250806,0.09814613,11.217353,7.878,-2.359504,14.015325,-8.974149,-9.051655,5.5049386,3.616660752683337,-12.00702,23.97218
-12.836348,470.646449777826,41.038437,81.68496,455.14504952741777,3.023501,-254.09317,47.6405,5.3080316,0.085284404,10.062884,5.662663,4.560527,13.883281,-3.4374843,-18.705866,1.6733032,3.525422669695082,-16.110203,20.506105
-8.779984,482.4628877284997,45.065556,63.72831,602.9077480002256,2.3841243,-258.79605,55.152996,-3.385639,0.120947376,9.29449,0.32751215,2.1522517,29.381916,-8.091259,-9.838988,15.939646,3.624642465126733,-11.820388,23.869333
-9.494609,460.5284412272964,40.356792,74.9909,517.5112202219502,2.9584262,-239.4446,52.93763,2.079168,0.10964134,10.06762,-1.4544164,3.012065,24.60131,-6.2175674,-12.366385,14.653979,3.648190373322094,-12.689468,25.416605
-8.39166,438.87731299490986,32.434715,62.48726,530.0321150149198,-0.15027177,-256.9179,53.469196,-3.1158786,0.099247664,9.58237,2.376359,-3.6247697,37.95939,-6.252822,-8.80688,20.982862,3.763058862149249,-13.379343,23.30871
-9.666369,439.09626749581906,34.00824,73.81432,489.67113986290576,0.27118105,-274.93042,48.67854,4.210705,0.081879236,8.697091,-2.0869718,-0.021537839,33.844276,-1.8776801,-15.259664,21.02202,3.430834155129041,-13.608652,24.33401
-10.9171505,446.90149326315475,47.387226,58.230816,585.9031820948538,5.39857,-261.00568,77.3456,-3.852833,0.11751326,12.734516,1.1889035,-0.50901544,33.72164,-9.175946,-6.877485,9.753073,3.8780228209746266,-7.1290197,18.337914
-13.466275,504.0465702663131,46.834717,68.03442,498.5369806689079,3.3735166,-261.84393,67.66053,1.239388,0.0972867,13.32998,-1.024279,6.214106,23.34237,-5.282301,-18.906483,1.9279033,4.212482640913787,-8.975969,21.767786
-18.0215,507.1928025123605,42.520844,51.62834,525.2764396862955,-1.5768279,-313.25827,70.95761,-4.5162396,0.13484699,7.5842066,5.3727226,-9.635249,54.095257,-5.882315,-0.91806245,19.597624,3.5728024014770257,-6.418705,23.727116
-17.732838,500.0873820831637,38.209,62.015957,455.21962199957727,0.4896341,-292.17892,53.658886,-1.773997,0.1059514,9.125789,9.201045,0.017563637,45.773006,-1.2963737,-12.439937,9.17595,3.9339109039224565,-5.023133,25.998716
-14.332592,440.9324840582566,44.57002,77.78721,588.8097688165591,2.7112033,-261.37573,58.457096,-1.4767908,0.10733986,9.677503,8.004333,-0.024736723,12.584226,-11.892326,-8.041753,7.922001,3.7236619073165063,-11.575559,24.399183
-16.918398,444.2342838479498,35.496826,73.41397,475.5051110492697,5.9399233,-253.92264,57.837246,7.4211707,0.088424556,9.285461,7.5335393,6.4551463,9.271026,-12.664678,-12.267311,4.461518,3.5244158381212625,-17.082924,26.567274
-15.62576,529.6409613369179,39.744156,101.779976,577.9569474458685,-1.4122514,-276.92908,48.422123,-6.5082273,0.13937296,9.322625,7.3334904,-4.179547,14.39184,-15.145565,-2.9652135,-8.6965885,3.9394132811879485,-11.624542,22.28943
-16.746193,526.1352313499901,37.60499,96.341644,435.7258890415987,-0.07090022,-251.08913,36.89778,6.137654,0.13254295,7.972707,11.07323,3.5222886,12.062997,-11.971505,-9.950346,-3.193418,3.6756474259645744,-16.209417,23.840668
-4.370221,386.61422308952484,44.422337,90.10672,665.5093150985081,-0.15740864,-279.67245,57.19873,-3.205663,0.08555511,10.714068,2.0533864,-3.329174,29.394321,-5.411709,-6.3440294,10.660509,4.199276128096365,-7.2145133,22.601542
-6.683328,373.77502278500907,34.207615,88.5133,479.4789389752749,2.696474,-260.32764,49.34871,4.9695377,0.091177925,9.721391,-0.088992245,2.6233115,28.199766,-3.5451744,-20.469538,4.014259,3.6652682030105246,-13.307083,22.24627
1.3706579,398.9195118312545,41.814365,81.81609,652.6212893222234,1.5877488,-283.1178,74.60885,-5.7123737,0.105640665,12.818797,3.4928997,-4.5799227,30.310204,-4.7337623,-14.896585,7.74549,4.156510435449429,-7.364344,20.029928
5.5908175,376.7790086854923,39.810585,81.62992,563.4684563917278,5.6040974,-274.3709,61.914093,0.37198034,0.08411038,12.713805,1.0681309,11.781523,31.951107,-1.1923414,-15.924551,8.998688,3.81254704889002,-6.114868,22.733334
-9.061171,450.03594112338743,48.696957,58.3826,561.3700020274681,2.1131742,-268.9446,70.35094,-1.6022037,0.09418727,11.12709,0.17348407,-1.9318061,33.52999,-10.142039,-6.161842,5.908561,4.01306491350439,-9.689859,22.516642
-9.923377,449.6008795131633,42.972626,73.258705,457.9777109503735,3.7590003,-256.16443,60.16754,-0.6127644,0.081220895,8.495704,-3.4040856,4.5194936,33.597702,-8.8099985,-13.258007,6.2858367,3.4084612363939244,-13.420789,25.534624
-9.429647,430.61456310670604,47.890297,74.21704,598.859973998983,2.9048083,-242.89749,66.16388,-4.1271777,0.1035169,11.417786,2.9136255,-2.672964,26.444408,-10.461058,-5.1415215,6.361024,3.804542416638301,-6.1717424,23.561039
-14.448497,428.77320857662613,40.261158,82.93518,514.7187835274431,2.0938914,-255.28462,62.52709,3.1801434,0.08054222,8.774875,0.55648035,2.6535797,22.965445,-6.519047,-8.580692,4.429218,3.903690433423224,-12.565318,25.180222
-12.348738,473.12540158679695,40.614017,95.93905,622.7496129017757,-1.3726082,-283.88022,54.545,-5.5832777,0.11678659,11.783073,4.5404186,-7.653911,24.392105,-6.1440487,-7.603599,-2.4758842,3.970769698685634,-8.891533,28.518261
-18.248177,481.32716164723064,34.42554,91.83272,504.47440242660525,2.1932728,-250.58456,47.139023,4.0263634,0.122023016,11.549596,3.6944299,2.0555604,22.748062,-8.690774,-13.586689,4.0520196,3.675188838685708,-13.291583,28.723322
-14.498853,500.3869458038879,46.282658,80.77515,570.5973284790907,-1.2337214,-259.42313,55.93402,-6.433385,0.13317646,13.063606,7.785655,-3.133094,27.026596,-10.020288,-6.9161167,8.772125,3.883317203113853,-10.121278,21.599901
-12.543128,497.7752675848781,36.26948,86.878006,519.8411213735989,0.49083307,-258.79224,52.991974,2.406494,0.114356,8.584086,6.450267,-1.8653316,19.722116,-7.884489,-12.466653,2.864246,3.86279503727547,-15.640786,19.03305
-15.871124,472.32540905805223,36.10918,75.63124,553.426535849318,-0.25320074,-266.04547,58.22558,-2.2603688,0.118135616,9.914751,-0.91635936,-6.5453978,32.330784,-9.165597,-6.7358675,7.915838,3.8568303047969326,-6.728728,23.455046
-21.903475,445.72081017820176,35.620113,83.579346,441.3306654564561,3.2410378,-253.7848,45.818054,6.4520516,0.09463871,8.897337,4.6695743,1.1877116,29.709145,-6.214747,-13.305863,5.7634735,3.8800173968682152,-13.803212,22.98815
-10.844465,526.9899331031256,48.573322,85.50994,613.1155484236322,-0.5923112,-266.25885,51.559433,-3.4047587,0.12300301,10.85087,0.84702706,-5.468251,30.55409,-9.712532,-5.729853,7.7401767,3.9378161460383088,-8.868266,25.217419
-13.625604,491.2456894882489,40.92357,85.17318,493.47947882966696,-0.043665506,-269.89948,47.091213,4.0508485,0.08702314,10.6357,1.7383481,2.884188,28.664124,-3.9281828,-17.463018,0.03354405,3.825157774523817,-14.958245,26.427357
-6.0409865,460.31920959894126,42.201283,84.44293,662.3962551918496,0.71993023,-276.04245,57.829197,-2.7144964,0.11109414,8.718788,1.097468,-1.193472,19.282667,-6.9550104,-10.192703,-7.7279053,3.3333147166146793,-5.080166,19.936012
-7.7426877,416.92258395698434,35.75825,86.07699,481.0323305349395,0.9426531,-264.07224,52.140186,5.051047,0.106357686,9.342587,5.829166,5.9343095,19.264465,-2.80992,-15.726136,-0.52920616,3.209209404199109,-8.540697,23.299778
-22.273552,508.2487609922528,42.27374,110.81592,617.3398750761828,0.18965118,-288.57687,55.100426,-6.0319333,0.118085116,10.691876,5.0655704,-8.863894,16.352549,-9.035536,-2.5235553,-0.9561044,4.025241607655372,-4.8049545,32.80444
-17.971691,493.6623608695813,36.16486,107.36382,500.6473190620615,1.2863497,-265.29245,50.0479,5.062108,0.11465004,11.1032915,9.544923,5.319792,5.9689674,-5.346508,-13.341665,-2.5637517,3.7121324060437284,-10.0533,32.594055
-6.8881726,493.72137579228496,37.828827,91.695015,549.909904201263,-1.9622002,-288.74023,43.004574,-7.8333845,0.12924717,13.156986,-4.923017,-4.67557,36.866306,-7.8701797,-4.678393,3.1277642,3.5983453141687223,-6.7175593,19.862366
-15.7516575,488.36470947363097,30.605047,96.79099,357.7948586449192,1.2180437,-252.7638,34.456757,0.7597373,0.11414526,9.556287,-1.883775,2.6357038,33.895992,-2.510932,-16.428411,-3.3007414,3.7054493654616305,-11.550704,24.2906
-12.656168,487.8916489858597,44.799076,72.22909,570.7248548990179,-0.48080203,-242.3863,67.62474,-6.766367,0.13015182,10.298564,4.614552,-3.0765293,26.83662,-8.025,-8.566155,15.647536,4.069286178188995,-9.64638,23.030085
-18.330723,463.0981087895863,34.742134,79.33992,487.6091957241911,4.854364,-253.3928,61.351658,3.328966,0.08561036,10.514535,4.2633405,-1.5367373,25.356302,-6.7189226,-19.123327,13.046256,3.879771513890992,-14.426401,21.561745
-14.901879,521.5146523811885,41.19436,68.721375,591.1537433726422,2.0925624,-268.90677,55.508213,0.06455511,0.13273774,9.809271,-2.2115521,-1.8559359,20.685566,-11.821101,-8.32277,9.290956,3.728268364804229,-11.776654,24.247046
-13.911945,489.33155348130845,34.909554,77.62087,482.2535971480007,8.066581,-230.84132,57.29969,9.689648,0.11746792,7.4352493,-0.47077605,2.7705848,14.743555,-11.964982,-16.62573,8.913245,3.359697605440109,-16.48101,24.83769
-7.135601,487.086666327262,45.66672,62.28812,628.681269165696,2.7231658,-276.44763,60.849052,-1.0281094,0.089740284,9.753853,1.7677294,-4.557814,19.51026,-7.883394,-6.026623,16.551601,3.7780128374583377,-13.091047,21.132658
-10.426716,452.2647084608486,34.92912,72.75777,548.8735579891796,7.7602677,-259.9367,53.448048,4.8306146,0.09317997,9.597264,2.9647605,-3.9459143,21.505684,-7.9187493,-15.776281,23.380844,3.651324554185782,-16.40221,26.692945
-5.1722755,462.45240052648444,48.003082,67.410385,652.1081838588724,3.1537464,-261.62106,71.832855,-5.6624975,0.11914105,12.341309,3.9280167,-0.69167846,12.492006,-11.432794,-9.030751,0.094723746,3.7180032275402883,-10.842476,20.373829
-0.64535284,444.4190980468345,41.787888,72.62391,542.4193190798043,3.2225542,-260.41003,67.32628,3.1750455,0.102069445,10.261712,4.0057216,6.505166,17.487228,-7.4942794,-16.18819,2.3896585,4.120822248047106,-8.552521,22.975826
-2.2743874,463.94004613049685,34.848396,102.06658,621.4662144636148,-0.5670621,-315.40536,61.644115,-5.297509,0.11290676,11.766569,8.424968,-7.6240726,25.643372,-5.0135813,-2.4806542,0.059027288,4.347469148826706,-6.8185577,26.573479
-3.8450248,430.45614615135753,30.722765,96.961395,453.08003464340993,4.212509,-262.20612,50.184025,6.6028886,0.107913464,12.27239,6.7722588,5.6119795,23.56463,-2.776477,-20.458612,-5.719038,3.7996003737235315,-13.993309,19.637566
-14.161271,481.18174230578353,38.16474,80.757744,619.2399370505051,0.8858026,-270.6353,65.29358,-4.1055794,0.1136785,10.966573,5.4256487,-5.245655,24.174234,-10.382489,-5.1266265,14.053771,3.8110568088130097,-9.960194,27.320755
-16.992746,469.7641920196616,35.301807,81.66707,524.7132334977676,1.5040275,-252.06157,61.45692,4.325404,0.10136461,11.79374,6.0467186,-1.9503013,18.34177,-6.2233047,-12.98579,6.457788,3.3782869919531704,-12.899721,24.536123
-13.241562,444.2698425746765,43.37172,82.68572,598.4776535545559,1.8199552,-245.8148,65.535995,-1.1548088,0.116555266,8.571654,3.3851826,-2.630315,19.98931,-9.734644,-2.0522842,4.9590254,3.7972874529063505,-10.484122,23.282667
-14.764541,439.7143796001036,33.565125,86.63747,472.17074317842224,6.557319,-243.10356,48.610214,3.6797197,0.09325803,10.241315,2.8473635,-2.0429065,18.737495,-8.200643,-10.7303505,4.5340085,3.708709883503966,-15.173372,23.781973
-11.123423,491.18878506199206,51.022907,68.578896,593.8143579546964,-0.85046625,-289.10632,76.91033,-3.7402923,0.11659017,10.072979,-0.60100067,-3.012768,24.170725,-9.365294,-6.1205754,-5.735693,4.019336263613683,-9.325416,17.985655
-13.941225,508.11816944517864,43.858353,71.578476,428.37587564588944,1.7535827,-214.94667,65.81864,5.2439013,0.121771514,11.101633,2.322705,7.0738034,22.246275,-10.788523,-20.005112,-13.304745,3.4456974620532197,-16.598293,22.705511
-7.7843986,493.65418214314303,46.532654,69.137505,626.1927493876084,0.75224495,-257.53293,58.530975,-5.058214,0.13327903,10.752799,0.1537524,-4.3143225,35.625908,-8.536698,-9.271306,4.6668634,3.8973244668618494,-9.768111,22.042122
-16.350569,513.1052968637862,41.024406,78.303444,472.447797927593,4.720936,-222.90326,46.78256,4.454425,0.10622567,11.187443,-3.7554016,0.10923517,29.77283,-5.5861316,-20.177408,-1.3085927,3.651878146926592,-15.1492605,21.85457
-7.798823,441.2022476244768,45.26668,79.18949,579.6976086177804,0.20980595,-263.28812,58.08793,-0.8268114,0.105223164,11.857391,-1.9249933,-0.51463765,26.605581,-8.340539,-9.497007,3.1225019,3.669274178907867,-7.8849797,22.458174
-10.128171,446.6744101816889,42.4189,79.33942,421.3715864218003,3.4478905,-220.33826,58.41628,6.090961,0.10776803,7.953874,-1.2326962,4.82809,18.543322,-6.031227,-19.24235,-2.1195428,3.7195732282077736,-13.490298,22.528597
-12.724846,518.6989696339909,41.622646,83.18244,612.6354693012499,0.54306257,-271.06503,60.175297,-5.2000265,0.11897232,12.373879,3.247398,-9.228103,32.93664,-9.691546,-4.7134824,7.938019,4.214703429661451,-9.638423,26.41308
-13.7135515,504.5794998133913,34.6325,81.73187,445.69569447552135,3.228873,-256.42,47.84417,0.8208832,0.101493105,11.225693,1.5542066,-4.339097,27.328566,-6.840451,-11.714066,4.905319,3.809759703708359,-13.809162,26.966764
-3.106332,460.85775590628657,48.04484,71.36113,565.6179726882074,0.7591697,-275.7609,65.07675,-6.58369,0.09979254,14.267372,-0.14006642,1.4164886,31.125566,-7.7434125,-10.809456,1.623455,3.638460800943168,-7.092295,20.590609
-5.89969,479.04688246530577,47.34152,77.587326,488.9878819758098,6.0396214,-246.40253,64.06331,3.375959,0.09516834,13.349289,-2.5486858,6.15472,23.84608,-5.6782312,-19.38159,-0.18745172,3.521827224609407,-11.850505,19.707481
-15.256772,528.1566978030144,48.534588,73.05125,565.6590672430287,-0.5504578,-238.56682,56.965984,-6.1616025,0.14400625,10.655076,3.544042,1.8289398,35.08685,-10.594397,-6.8296714,4.3564024,3.7984250683671514,-9.9401,26.082222
-13.045176,523.7310292297174,45.45947,75.278175,483.7259891202863,2.0809777,-229.31375,49.22651,2.4228172,0.10441832,11.343628,-1.0532833,3.18822,24.973454,-7.7449718,-13.766224,0.061887816,3.50268611211453,-16.734974,23.418982
-15.589484,536.148617944413,40.125046,71.06257,534.6193912528729,-0.5536135,-255.00107,50.124153,-7.5078673,0.13917373,11.944044,-2.3845174,0.10042871,41.65615,-10.757823,-6.0857296,3.182499,3.379570682793896,-9.131438,24.030504
-14.492194,499.6731211830429,37.840054,76.132515,377.76341118709695,-0.124785095,-259.0579,44.417183,3.2916276,0.09139364,11.177938,-3.5817924,3.6039512,34.98769,-6.543054,-11.639212,-4.5175867,3.7155757292780347,-15.40181,27.336521
-16.613491,486.3104399294881,41.645058,80.75639,569.0349117422556,-2.8162496,-251.204,54.575356,-4.493331,0.13195178,11.996501,12.222628,-0.7502264,26.066132,-9.279747,-4.3688626,2.2710645,3.9105829488709225,-8.793464,26.461443
-20.556583,472.8324474490689,37.975178,85.34321,403.6096285910487,1.9602275,-227.99731,49.340366,4.5677686,0.10111765,10.948546,13.596577,2.9936247,20.088299,-9.640115,-13.064264,-5.0928397,3.911824254743559,-20.230497,26.673567
-3.661861,465.2934972972938,39.701603,54.312325,535.2040542751045,3.5230606,-249.07132,60.37426,-4.0739827,0.13101321,15.449467,0.10488137,3.1057274,33.227997,-4.631739,-8.467597,11.611529,4.076420611271609,-7.579864,21.389162
-6.2893276,478.86973556440165,39.564133,66.96152,501.2966037724515,5.633522,-235.66707,62.290234,6.2435136,0.11429669,11.663956,-4.336364,8.66352,24.004154,-1.9286869,-19.98032,2.0782006,3.103262315692955,-14.772447,20.986294
-7.4071813,467.8712479885262,51.407078,60.500187,567.5311125181034,-1.7173412,-255.25516,61.792774,-6.616175,0.12324436,10.303277,0.94143677,-1.0748887,31.114527,-8.0189495,-3.8410895,-7.069882,3.660233189292726,-6.55811,21.367353
-13.491458,453.3775177059461,50.318558,74.70654,486.7643544927594,4.260723,-264.39124,60.305397,1.2260299,0.083090596,12.784022,0.8351207,4.1628094,27.13298,-8.063667,-15.464291,-9.60684,3.6949147486782428,-13.4588175,23.890171
-9.170504,475.42845210321553,44.787632,70.625206,600.0500931299537,0.9436644,-282.1975,59.34591,-1.6931716,0.10445046,10.506246,6.2158103,-3.2306962,24.6749,-10.0835705,-2.0685608,7.3425736,4.06920102722881,-9.376263,25.40119
-9.680942,459.7229437359981,42.820953,80.8364,460.3721782642182,4.1100802,-243.62056,54.976044,6.165234,0.10203712,11.745903,5.221525,1.6369363,21.356718,-6.530518,-14.1161585,4.165555,3.827908828590357,-16.737175,21.193125
-12.712023,430.10850098283174,45.913715,64.40248,596.8006371934918,1.6644,-287.01028,63.952415,-1.6769861,0.10331171,10.098455,4.602883,-2.7683873,26.685198,-7.107425,-7.9860296,11.641394,3.679414219682258,-7.739442,23.510822
-18.107454,445.2683386123371,39.102535,56.548298,473.5788943336367,6.972794,-269.556,66.56418,8.693507,0.08670299,11.180274,8.247029,2.6732967,27.343561,-1.6476734,-18.399714,16.218506,3.9452878222000485,-13.352521,28.10389
-10.108783,475.8639144060827,49.061516,86.81597,627.811857988145,-1.1385458,-261.7029,57.885002,-2.4639711,0.120521754,11.48651,5.496411,-3.5151536,31.891422,-12.00963,1.332479,-11.492747,3.7527308723115222,-12.326552,22.366138
-8.4204645,487.0666427222398,41.589775,97.82569,428.3933881915764,-4.6158185,-275.8344,41.93027,0.55051005,0.105506495,9.0566845,5.4056606,2.656322,36.00419,-9.487142,-5.341744,-8.88367,3.9143698087942584,-12.57286,36.222946
-3.5932362,431.3493821931661,46.672188,73.06633,662.8220142290414,0.8767583,-268.89594,59.881508,1.044326,0.10454815,11.858651,4.514733,2.3707619,8.009685,-7.359751,-4.231493,-3.5974002,3.523166615418578,-14.635448,22.215298
-9.31292,496.46342194154937,42.284817,86.30932,526.0856476150205,3.212595,-228.15474,48.98239,3.0659645,0.089186184,10.896168,6.0133805,1.8458326,1.3380461,-11.324394,-15.733966,-0.92516273,3.5506689510569696,-21.832777,17.028912
-12.864377,479.3938574400103,39.481667,79.42726,622.4045013066798,0.12983,-255.15437,63.42307,-4.5123453,0.11554936,11.508806,5.2105703,-2.5418754,21.684704,-11.969075,-4.4673038,7.420498,3.6197707109705166,-9.074686,25.076473
-13.545892,500.2483410542754,38.510914,84.21716,491.7896975842117,5.4275446,-244.21114,51.44434,4.569689,0.10412493,11.618678,5.764493,0.8954477,14.948513,-8.186395,-14.746503,1.3628976,3.7799505287767987,-15.171849,22.836393
-2.734261,425.5040108544106,46.301254,86.708595,637.870329606781,3.0634654,-297.29208,66.224976,-2.8614213,0.077176675,11.216897,4.9739866,-1.0171376,21.786804,-10.207837,-5.2003508,2.094509,4.133313440812347,-9.777293,22.51513
-5.8291564,452.5525706598884,37.74992,82.687485,517.1867870931984,6.4716444,-263.5899,56.769577,2.4741673,0.08388001,12.415455,1.6905106,4.355779,14.022529,-6.619989,-16.288273,4.4623313,3.1799910377232194,-15.580598,25.218636
-6.701993,481.0315612660586,52.47241,72.814644,610.5849620920364,-0.84631866,-246.5657,53.740784,-6.5855155,0.1182467,10.463645,-1.2976749,-0.33426762,28.722736,-11.104316,-7.9616666,-5.267444,4.0293158228165735,-9.858284,18.922815
-6.1646104,447.17722506808894,47.018658,80.2211,514.7481231998619,2.6427763,-248.57764,45.970642,3.2214878,0.096558414,10.948424,1.0836455,7.226336,23.419924,-7.9613423,-13.169075,-7.8107595,3.9712216004650256,-14.402499,21.688541
-7.769128,439.3355134170988,43.067,82.28059,614.0107362503317,-2.4680626,-261.61987,59.424755,-3.6307383,0.1024725,12.251889,2.8192804,-1.0725367,23.2599,-10.577135,-3.3243942,-4.4644856,3.5971577669043096,-8.4777775,18.19086
-10.72852,447.07804270456694,33.766644,93.73483,456.35150543567215,5.8338623,-222.51704,58.043625,4.685696,0.11717507,10.815789,1.2782016,0.97214043,17.509277,-11.149629,-15.421069,0.947838,3.5386018425361168,-14.539396,18.835335
-7.9388785,448.3798396244134,41.3903,88.334045,594.550862472696,-2.1196284,-298.1293,50.368122,-6.0879726,0.079381794,11.05411,-0.15388325,0.21751676,29.32685,-7.735589,-1.6957961,-8.045869,3.844956306643809,-6.5158043,23.380669
-8.755421,456.2738865134942,37.005196,84.38123,484.06480905771474,5.593246,-253.92989,43.057396,6.4580607,0.101128794,9.713614,1.2641772,5.7825217,23.748888,-4.2449727,-15.817052,-8.080506,4.080685604160164,-14.073292,22.516336
-7.577404,444.6575037940257,48.48729,85.40969,621.6254881250908,-2.3915734,-280.15707,56.70504,-3.4398181,0.09506884,10.654689,1.6054308,0.11876804,20.257933,-9.076283,-4.3866596,-7.458371,3.571928610708786,-11.241963,19.964464
-7.90787,444.10051850361214,38.2315,85.0779,495.3491184498628,5.740204,-295.24496,48.12742,4.356446,0.066798545,9.311555,2.4096563,4.7595506,17.960562,-8.153121,-14.324641,-9.564896,3.4789632076237886,-17.902931,18.787842
-18.718475,508.00168209134006,49.61847,90.11683,587.6894447073877,-2.9329674,-275.3551,60.84834,-6.915734,0.108868785,12.063264,4.8775845,-8.425555,32.833996,-10.679725,-3.3881655,-1.6742836,4.008758536005879,-8.03711,23.982492
-16.54574,487.01165591710816,39.903584,97.28447,416.7498689112642,1.198425,-245.49416,51.892643,1.6941756,0.10497292,11.639747,4.9946327,3.0161533,27.071394,-9.021553,-14.999432,-4.0531526,3.707494302085979,-11.54969,23.351313
-3.7417915,415.8445277963088,41.92269,61.644123,604.9091026477694,-1.563478,-290.4145,54.0768,-1.2519512,0.09768186,11.282594,5.876375,-0.85374814,35.09016,-6.351024,-8.033468,19.968838,4.471023708279794,-8.713582,20.436216
0.3139653,442.7051659084106,37.568493,63.112183,513.2358472236241,3.860327,-280.1418,51.50871,3.369683,0.08543024,10.338444,-0.16811334,0.65767044,28.288797,-2.2108586,-16.912832,18.715704,3.7464802148149667,-15.584808,20.175444
-15.360378,466.0473183335668,40.244312,81.76924,549.4590452378783,1.4902748,-237.55296,61.89322,-5.42236,0.111685336,9.519022,-0.9903049,-2.927069,30.71666,-7.6798935,-9.273904,1.6888347,4.064049089270453,-9.107017,22.378462
-18.676016,463.74413514184226,40.39544,80.18163,454.06477346083767,5.0058255,-228.87453,53.29707,6.811269,0.09729067,10.393707,2.3241043,6.453052,24.167574,-5.212724,-14.740284,-0.34921387,3.8785940751772414,-14.635654,25.832947
-6.3386426,501.64280621084663,44.676086,63.784912,565.4216153939724,0.5416315,-264.17276,62.006054,-3.843823,0.11865931,10.981828,-2.5260532,-2.6483505,32.4165,-8.946911,-6.672831,8.715149,3.9096510074429918,-8.464346,21.735395
-9.159967,490.01474480869706,37.302616,76.37929,488.64846926238346,2.7602174,-230.65892,56.109398,1.8400198,0.12114761,9.386928,-5.117363,4.957621,25.50274,-8.257021,-16.687319,0.10451877,3.905732389706187,-11.311787,24.122631
-14.461503,459.4262025766425,47.347984,63.766285,558.785225330813,3.125312,-263.97528,63.224903,-4.499954,0.10244207,10.105795,2.8816674,0.7118597,32.310402,-9.286193,-3.373432,3.5970285,3.689414994277548,-8.806098,25.425112
-14.595402,452.3788986862615,39.266148,77.682816,487.5836378016028,5.865477,-237.40816,54.0069,4.762367,0.106636286,9.036338,-3.4124262,4.061321,26.677221,-8.877554,-10.671839,4.0514803,3.568103067457553,-16.050472,24.955822
-11.654483,435.3765245997093,43.8102,62.501793,564.6438756105134,1.1544611,-258.03098,64.31148,1.3268206,0.08986932,11.473194,4.3066006,-3.3280509,14.225666,-9.336504,-4.491819,4.1365223,3.9168902205703953,-10.087566,21.657026
